Opportunity Number;Supplies Subgroup;Supplies Group;Sales Stage Change Count;Total Days Identified Through Closing;Total Days Identified Through Qualified;Opportunity Amount USD;Client Size By Revenue;Client Size By Employee Count;Revenue From Client Past Two Years;Competitor Type;Deal Size Category;Lat;Lon;Country_Code;Country;ID;Probabilidad
7129846.0;Performance Parts;Performance & Non-auto;5;6;3;3280;1;1;1;Unknown;1;-11.523088;-73.125;6;Peru;6;0.79945284
9643996.0;Motorcycle Parts;Performance & Non-auto;1;0;0;3280;1;1;0;None;1;-9.275622;-75.585938;6;Peru;6;0.72688764
9825272.0;Motorcycle Parts;Performance & Non-auto;1;0;0;3263;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.72688764
7002949.0;Garage & Car Care;Car Accessories;1;0;0;3255;2;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.72688764
8256874.0;Motorcycle Parts;Performance & Non-auto;3;1;1;3252;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.73309493
9887543.0;Batteries & Accessories;Car Accessories;3;8;8;3251;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.59811896
7046130.0;Exterior Accessories;Car Accessories;1;0;0;3225;3;2;0;Unknown;1;7.928675;-67.5;7;Venezuela;7;0.72688764
5700348.0;Replacement Parts;Car Accessories;4;17;10;3220;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.55186564
6693919.0;Exterior Accessories;Car Accessories;2;52;52;3218;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.2344271
9870625.0;Exterior Accessories;Car Accessories;3;3;0;3202;1;1;3;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.7930463
6177339.0;Car Electronics;Car Electronics;4;1;1;3202;1;1;1;Unknown;1;-11.523088;-73.125;6;Peru;6;0.79945284
9643102.0;Motorcycle Parts;Performance & Non-auto;3;2;2;3200;1;1;0;None;1;-16.130262;-63.808594;1;Bolivia;1;0.73309493
9908533.0;Motorcycle Parts;Performance & Non-auto;3;1;1;3200;1;1;0;None;1;6.83917;-74.179688;4;Colombia;4;0.73309493
7227879.0;Shelters & RV;Performance & Non-auto;3;8;8;3200;2;1;3;Known;1;-1.230374;-78.75;5;Ecuador;5;0.7807898
6659290.0;Performance Parts;Performance & Non-auto;2;9;9;3200;1;1;0;None;1;-11.523088;-73.125;6;Peru;6;0.42060354
9644096.0;Motorcycle Parts;Performance & Non-auto;1;0;0;3196;1;1;1;None;1;-5.965754;-79.453125;6;Peru;6;0.78388304
6755532.0;Motorcycle Parts;Performance & Non-auto;2;10;10;3195;3;3;0;Unknown;1;-23.079732;-48.867188;2;Brasil;2;0.41670102
9710832.0;Motorcycle Parts;Performance & Non-auto;1;0;0;3193;1;1;0;None;1;4.390229;-74.003906;4;Colombia;4;0.72688764
6611238.0;Garage & Car Care;Car Accessories;2;16;16;3160;3;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.25828522
9626186.0;Motorcycle Parts;Performance & Non-auto;1;0;0;3140;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.72688764
6819809.0;Replacement Parts;Car Accessories;4;1;1;3120;4;2;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.73309493
7202705.0;Interior Accessories;Car Accessories;2;1;1;3110;1;1;0;None;1;-1.230374;-78.75;5;Ecuador;5;0.6111744
5876323.0;Motorcycle Parts;Performance & Non-auto;2;46;46;3100;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.2344271
5876324.0;Motorcycle Parts;Performance & Non-auto;2;46;46;3100;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.2344271
6999634.0;Garage & Car Care;Car Accessories;3;27;27;3100;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.27588096
7058555.0;Batteries & Accessories;Car Accessories;2;20;20;3100;4;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.25295994
7250684.0;Exterior Accessories;Car Accessories;2;10;10;3100;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.41670102
7326441.0;Motorcycle Parts;Performance & Non-auto;3;28;28;3100;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.27588096
7609634.0;Exterior Accessories;Car Accessories;2;4;4;3100;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.5907176
7650457.0;Batteries & Accessories;Car Accessories;2;16;16;3100;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.25828522
8103247.0;Replacement Parts;Car Accessories;11;27;27;3100;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.399725
8478384.0;Shelters & RV;Performance & Non-auto;2;2;2;3100;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.6111744
9384577.0;Garage & Car Care;Car Accessories;3;17;17;3100;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.30060184
9484405.0;Garage & Car Care;Car Accessories;2;2;2;3100;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.6111744
9642772.0;Motorcycle Parts;Performance & Non-auto;2;5;5;3100;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.545698
6469424.0;Garage & Car Care;Car Accessories;2;18;18;3067;1;1;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.25435162
6874558.0;Garage & Car Care;Car Accessories;3;21;21;3067;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.27949506
7434491.0;Motorcycle Parts;Performance & Non-auto;2;0;0;3067;1;2;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.6111744
7509817.0;Motorcycle Parts;Performance & Non-auto;4;18;18;3067;4;4;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.3877522
8399568.0;Shelters & RV;Performance & Non-auto;3;16;16;3067;1;1;0;Known;1;-5.965754;-79.453125;6;Peru;6;0.31902754
9556561.0;Shelters & RV;Performance & Non-auto;2;1;1;3067;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.6111744
9693429.0;Motorcycle Parts;Performance & Non-auto;2;7;7;3067;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.5247317
9642702.0;Motorcycle Parts;Performance & Non-auto;2;1;0;3061;1;1;0;None;1;-1.230374;-78.75;5;Ecuador;5;0.6111744
7077912.0;Replacement Parts;Car Accessories;3;3;3;3045;1;1;0;Unknown;1;-23.079732;-48.867188;2;Brasil;2;0.73309493
9659340.0;Shelters & RV;Performance & Non-auto;2;1;1;3045;1;1;4;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.77011526
6763506.0;Garage & Car Care;Car Accessories;3;11;0;3040;3;3;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.7243628
7102203.0;Garage & Car Care;Car Accessories;2;22;22;3040;1;2;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.25295994
7658928.0;Replacement Parts;Car Accessories;2;10;10;3038;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.41670102
7430892.0;Garage & Car Care;Car Accessories;4;2;1;3030;1;1;0;None;1;4.696879;-77.124023;4;Colombia;4;0.73309493
7161393.0;Garage & Car Care;Car Accessories;4;46;37;3030;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.29067418
8417867.0;Replacement Parts;Car Accessories;3;1;0;3015;1;1;2;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.7985892
7717597.0;Garage & Car Care;Car Accessories;2;0;0;3013;1;1;0;Known;1;-11.523088;-73.125;6;Peru;6;0.6111744
5855725.0;Exterior Accessories;Car Accessories;5;18;18;3005;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.54500854
5842752.0;Garage & Car Care;Car Accessories;4;69;33;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.29067418
5842760.0;Garage & Car Care;Car Accessories;6;68;68;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.3675248
5842765.0;Garage & Car Care;Car Accessories;4;69;33;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.29067418
5842780.0;Garage & Car Care;Car Accessories;6;68;68;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.3675248
6126366.0;Garage & Car Care;Car Accessories;3;3;3;3000;1;4;1;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.7985892
6126424.0;Motorcycle Parts;Performance & Non-auto;5;12;12;3000;1;5;0;Known;1;-16.130262;-63.808594;1;Bolivia;1;0.59346634
6302055.0;Garage & Car Care;Car Accessories;4;50;33;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.29067418
6788545.0;Garage & Car Care;Car Accessories;4;25;25;3000;1;5;0;Known;1;-16.130262;-63.808594;1;Bolivia;1;0.29908243
6914990.0;Replacement Parts;Car Accessories;3;4;4;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.73188806
6943057.0;Exterior Accessories;Car Accessories;2;24;24;3000;5;2;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.2495701
7042073.0;Exterior Accessories;Car Accessories;2;21;21;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.25295994
7162253.0;Garage & Car Care;Car Accessories;5;57;57;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.32948074
7201719.0;Garage & Car Care;Car Accessories;3;15;15;3000;3;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.31902754
7309278.0;Exterior Accessories;Car Accessories;3;15;15;3000;5;5;3;Known;1;-16.130262;-63.808594;1;Bolivia;1;0.6850619
7332633.0;Replacement Parts;Car Accessories;2;10;10;3000;3;3;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.41670102
7384725.0;Garage & Car Care;Car Accessories;5;59;38;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.32948074
7394505.0;Shelters & RV;Performance & Non-auto;4;38;38;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.29067418
7573398.0;Replacement Parts;Car Accessories;2;8;8;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.48468667
7777639.0;Exterior Accessories;Car Accessories;4;8;8;3000;1;1;0;None;1;-16.130262;-63.808594;1;Bolivia;1;0.63108647
8249587.0;Shelters & RV;Performance & Non-auto;4;3;3;3000;1;1;0;None;1;-16.130262;-63.808594;1;Bolivia;1;0.73309493
8311541.0;Exterior Accessories;Car Accessories;3;20;20;3000;1;1;0;Unknown;1;-16.130262;-63.808594;1;Bolivia;1;0.27949506
8453979.0;Batteries & Accessories;Car Accessories;3;1;1;3000;1;1;0;None;1;-16.130262;-63.808594;1;Bolivia;1;0.73309493
6549684.0;Exterior Accessories;Car Accessories;4;15;15;3000;5;4;0;Unknown;1;-23.079732;-48.867188;2;Brasil;2;0.42964852
6776467.0;Replacement Parts;Car Accessories;2;31;31;3000;1;1;0;Unknown;1;-23.079732;-48.867188;2;Brasil;2;0.24555187
6914372.0;Replacement Parts;Car Accessories;2;5;5;3000;1;1;2;Unknown;1;-23.079732;-48.867188;2;Brasil;2;0.7783591
7831754.0;Exterior Accessories;Car Accessories;3;5;5;3000;1;1;0;Unknown;1;-23.079732;-48.867188;2;Brasil;2;0.67475045
8291927.0;Motorcycle Parts;Performance & Non-auto;2;8;8;3000;1;1;0;Unknown;1;-11.005904;-47.109375;2;Brasil;2;0.48468667
9657720.0;Replacement Parts;Car Accessories;2;7;7;3000;1;1;4;Unknown;1;-11.005904;-47.109375;2;Brasil;2;0.7665346
;Garage & Car Care;Car Accessories;3;9;9;3000;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.49278933
6003579.0;Replacement Parts;Car Accessories;4;6;6;3000;4;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.6629481
6236091.0;Motorcycle Parts;Performance & Non-auto;3;25;25;3000;4;5;0;None;1;-24.367114;-68.730469;3;Chile;3;0.27588096
6463164.0;Garage & Car Care;Car Accessories;5;8;7;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.6629481
6579465.0;Exterior Accessories;Car Accessories;3;18;18;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.2809778
6579762.0;Batteries & Accessories;Car Accessories;2;10;10;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.41670102
6626225.0;Garage & Car Care;Car Accessories;3;9;9;3000;5;2;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.49278933
6919752.0;Batteries & Accessories;Car Accessories;2;12;12;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.37455127
6949796.0;Replacement Parts;Car Accessories;2;15;15;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.25828522
6999771.0;Batteries & Accessories;Car Accessories;4;9;9;3000;5;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.55339164
7021227.0;Garage & Car Care;Car Accessories;3;3;3;3000;3;2;0;None;1;-24.367114;-68.730469;3;Chile;3;0.73309493
7296325.0;Replacement Parts;Car Accessories;2;4;4;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.5907176
7750913.0;Interior Accessories;Car Accessories;2;0;0;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.6111744
7788656.0;Garage & Car Care;Car Accessories;2;12;12;3000;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.37455127
7872502.0;Interior Accessories;Car Accessories;2;5;5;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.545698
8092090.0;Garage & Car Care;Car Accessories;4;5;4;3000;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.72313136
8164279.0;Motorcycle Parts;Performance & Non-auto;2;2;2;3000;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.6111744
8171220.0;Motorcycle Parts;Performance & Non-auto;3;2;2;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.73309493
8412750.0;Garage & Car Care;Car Accessories;4;16;16;3000;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.42964852
8473054.0;Shelters & RV;Performance & Non-auto;2;4;4;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.5907176
8473652.0;Motorcycle Parts;Performance & Non-auto;2;14;14;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.28555897
8479741.0;Motorcycle Parts;Performance & Non-auto;2;2;2;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.6111744
9385236.0;Motorcycle Parts;Performance & Non-auto;2;7;7;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.5247317
9470768.0;Garage & Car Care;Car Accessories;3;9;9;3000;1;1;0;None;1;-24.367114;-68.730469;3;Chile;3;0.49278933
9511864.0;Motorcycle Parts;Performance & Non-auto;2;1;1;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.6111744
9729734.0;Replacement Parts;Car Accessories;3;4;4;3000;1;1;0;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.73188806
9893759.0;Motorcycle Parts;Performance & Non-auto;2;1;1;3000;1;1;1;Unknown;1;-24.367114;-68.730469;3;Chile;3;0.77905136
6316416.0;Garage & Car Care;Car Accessories;5;18;18;3000;1;1;0;Known;1;6.83917;-74.179688;4;Colombia;4;0.54500854
6498170.0;Garage & Car Care;Car Accessories;4;25;25;3000;1;1;0;Known;1;4.390229;-74.003906;4;Colombia;4;0.29908243
6999596.0;Garage & Car Care;Car Accessories;3;10;10;3000;1;1;0;Unknown;1;4.696879;-77.124023;4;Colombia;4;0.48947793
7447910.0;Exterior Accessories;Car Accessories;4;20;20;3000;1;1;0;Known;1;4.390229;-74.003906;4;Colombia;4;0.3745935
7448171.0;Shelters & RV;Performance & Non-auto;3;2;2;3000;2;1;0;Known;1;4.390229;-74.003906;4;Colombia;4;0.73309493
8054862.0;Interior Accessories;Car Accessories;4;9;9;3000;1;1;1;None;1;4.696879;-77.124023;4;Colombia;4;0.7718896
8063859.0;Garage & Car Care;Car Accessories;3;28;28;3000;1;1;0;Unknown;1;4.390229;-74.003906;4;Colombia;4;0.27588096
9733619.0;Motorcycle Parts;Performance & Non-auto;2;0;0;3000;1;1;0;Unknown;1;4.390229;-74.003906;4;Colombia;4;0.6111744
5454642.0;Garage & Car Care;Car Accessories;3;29;29;3000;1;2;0;None;1;-1.230374;-78.75;5;Ecuador;5;0.27588096
5629877.0;Garage & Car Care;Car Accessories;6;30;25;3000;1;1;0;Known;1;-1.230374;-78.75;5;Ecuador;5;0.399725
5921377.0;Garage & Car Care;Car Accessories;5;35;35;3000;1;4;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.37286487
5995639.0;Garage & Car Care;Car Accessories;3;5;5;3000;1;2;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.67475045
6330940.0;Motorcycle Parts;Performance & Non-auto;3;26;26;3000;1;3;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.27588096
6763274.0;Exterior Accessories;Car Accessories;3;1;1;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.73309493
7003930.0;Garage & Car Care;Car Accessories;4;1;1;3000;3;3;1;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.79945284
7202403.0;Garage & Car Care;Car Accessories;2;33;33;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.2344271
7239574.0;Shelters & RV;Performance & Non-auto;2;14;14;3000;2;1;2;Known;1;-1.230374;-78.75;5;Ecuador;5;0.604326
7246357.0;Batteries & Accessories;Car Accessories;2;16;16;3000;2;1;0;Known;1;-1.230374;-78.75;5;Ecuador;5;0.25828522
7296643.0;Garage & Car Care;Car Accessories;2;11;11;3000;1;3;0;Known;1;-1.230374;-78.75;5;Ecuador;5;0.41670102
7441106.0;Batteries & Accessories;Car Accessories;2;23;23;3000;2;2;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.2495701
7445357.0;Interior Accessories;Car Accessories;4;10;10;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.55186564
7469662.0;Batteries & Accessories;Car Accessories;5;34;34;3000;2;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.37286487
7527180.0;Batteries & Accessories;Car Accessories;2;20;20;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.25295994
7576457.0;Motorcycle Parts;Performance & Non-auto;2;18;18;3000;1;1;0;Known;1;-1.230374;-78.75;5;Ecuador;5;0.25435162
7682835.0;Interior Accessories;Car Accessories;2;5;5;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.545698
8014886.0;Garage & Car Care;Car Accessories;1;0;0;3000;1;1;1;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.78388304
8054805.0;Garage & Car Care;Car Accessories;3;10;10;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.48947793
8162723.0;Batteries & Accessories;Car Accessories;3;9;9;3000;1;1;0;Known;1;-1.230374;-78.75;5;Ecuador;5;0.49278933
9416719.0;Replacement Parts;Car Accessories;4;12;12;3000;1;1;0;None;1;-1.230374;-78.75;5;Ecuador;5;0.51365715
9445106.0;Motorcycle Parts;Performance & Non-auto;3;16;16;3000;1;1;0;None;1;-1.230374;-78.75;5;Ecuador;5;0.31902754
9613556.0;Garage & Car Care;Car Accessories;2;3;3;3000;1;1;1;None;1;-1.230374;-78.75;5;Ecuador;5;0.77905136
9696962.0;Exterior Accessories;Car Accessories;3;2;2;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.73309493
9842423.0;Towing & Hitches;Car Accessories;2;2;2;3000;1;1;0;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.6111744
9967571.0;Exterior Accessories;Car Accessories;2;2;2;3000;1;1;3;Unknown;1;-1.230374;-78.75;5;Ecuador;5;0.77011526
5966974.0;Exterior Accessories;Car Accessories;4;4;0;3000;3;2;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.73309493
5984583.0;Replacement Parts;Car Accessories;2;35;35;3000;5;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.2344271
6051039.0;Replacement Parts;Car Accessories;4;23;23;3000;4;2;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.3135458
6092091.0;Garage & Car Care;Car Accessories;2;31;31;3000;1;1;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.24555187
6126958.0;Garage & Car Care;Car Accessories;4;34;34;3000;1;1;0;Known;1;-9.275622;-75.585938;6;Peru;6;0.29067418
6228890.0;Exterior Accessories;Car Accessories;3;6;6;3000;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.656417
6232403.0;Exterior Accessories;Car Accessories;4;7;7;3000;3;3;0;Known;1;-5.965754;-79.453125;6;Peru;6;0.6629481
6360705.0;Garage & Car Care;Car Accessories;3;8;8;3000;4;3;3;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.7807898
6370775.0;Garage & Car Care;Car Accessories;2;19;19;3000;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.25295994
6426436.0;Batteries & Accessories;Car Accessories;3;44;44;3000;5;5;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.25817
6441651.0;Exterior Accessories;Car Accessories;4;10;10;3000;3;4;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.55186564
6488341.0;Motorcycle Parts;Performance & Non-auto;2;15;15;3000;5;5;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.25828522
6553054.0;Exterior Accessories;Car Accessories;2;12;12;3000;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.37455127
6705246.0;Motorcycle Parts;Performance & Non-auto;2;6;6;3000;1;4;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.5247317
6740212.0;Motorcycle Parts;Performance & Non-auto;2;4;4;3000;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.5907176
6762683.0;Motorcycle Parts;Performance & Non-auto;2;0;0;3000;2;2;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.6111744
6763076.0;Exterior Accessories;Car Accessories;2;16;16;3000;1;3;0;Known;1;-11.523088;-73.125;6;Peru;6;0.25828522
6841644.0;Replacement Parts;Car Accessories;2;13;13;3000;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.28555897
6915546.0;Garage & Car Care;Car Accessories;2;8;8;3000;2;2;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.48468667
7016296.0;Shelters & RV;Performance & Non-auto;2;5;5;3000;2;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.545698
7106299.0;Replacement Parts;Car Accessories;5;2;2;3000;4;5;0;None;1;-11.523088;-73.125;6;Peru;6;0.73309493
7235126.0;Exterior Accessories;Car Accessories;2;3;3;3000;2;2;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.6111744
7274786.0;Motorcycle Parts;Performance & Non-auto;3;7;7;3000;1;1;0;None;1;-5.965754;-79.453125;6;Peru;6;0.656417
7329703.0;Motorcycle Parts;Performance & Non-auto;2;1;1;3000;1;1;4;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.77011526
7330106.0;Performance Parts;Performance & Non-auto;3;2;2;3000;2;3;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.73309493
7364600.0;Exterior Accessories;Car Accessories;3;21;21;3000;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.27949506
7466249.0;Motorcycle Parts;Performance & Non-auto;2;8;8;3000;3;3;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.48468667
7513796.0;Motorcycle Parts;Performance & Non-auto;2;2;2;3000;1;1;1;None;1;-5.965754;-79.453125;6;Peru;6;0.77905136
7541995.0;Garage & Car Care;Car Accessories;2;11;11;3000;1;1;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.41670102
7564980.0;Replacement Parts;Car Accessories;2;5;5;3000;1;1;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.545698
7717620.0;Garage & Car Care;Car Accessories;2;13;13;3000;1;1;0;Known;1;-5.965754;-79.453125;6;Peru;6;0.28555897
7851677.0;Garage & Car Care;Car Accessories;4;25;25;3000;1;1;0;Known;1;-5.965754;-79.453125;6;Peru;6;0.29908243
7897813.0;Garage & Car Care;Car Accessories;2;6;6;3000;1;1;0;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.5247317
7929592.0;Exterior Accessories;Car Accessories;4;6;6;3000;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.6629481
7930098.0;Exterior Accessories;Car Accessories;8;17;17;3000;1;1;0;Known;1;-11.523088;-73.125;6;Peru;6;0.5642578
7959806.0;Garage & Car Care;Car Accessories;2;7;7;3000;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.5247317
8123784.0;Garage & Car Care;Car Accessories;5;25;25;3000;1;1;0;Known;1;-11.523088;-73.125;6;Peru;6;0.39436933
8175329.0;Garage & Car Care;Car Accessories;3;2;2;3000;1;1;1;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.7985892
8182958.0;Exterior Accessories;Car Accessories;3;24;24;3000;1;1;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.27588096
8339708.0;Batteries & Accessories;Car Accessories;4;35;35;3000;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.29067418
9400265.0;Replacement Parts;Car Accessories;1;0;0;3000;1;1;4;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.77879363
9440405.0;Motorcycle Parts;Performance & Non-auto;4;6;4;3000;1;1;0;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.72313136
9775735.0;Replacement Parts;Car Accessories;2;0;0;3000;1;1;2;Unknown;1;-9.275622;-75.585938;6;Peru;6;0.77905136
9837126.0;Replacement Parts;Car Accessories;2;0;0;3000;1;1;2;Unknown;1;-5.965754;-79.453125;6;Peru;6;0.77905136
9932660.0;Motorcycle Parts;Performance & Non-auto;2;5;5;3000;1;1;0;Unknown;1;-11.523088;-73.125;6;Peru;6;0.545698
;Garage & Car Care;Car Accessories;2;36;36;3000;1;1;0;Unknown;1;5.309766;-66.401367;7;Venezuela;7;0.2344271
5793297.0;Exterior Accessories;Car Accessories;2;0;0;3000;2;2;0;Unknown;1;7.318882;-65.170898;7;Venezuela;7;0.6111744
5825404.0;Garage & Car Care;Car Accessories;5;20;20;3000;3;2;0;Unknown;1;5.309766;-66.401367;7;Venezuela;7;0.5394364
6605315.0;Shelters & RV;Performance & Non-auto;3;5;0;3000;1;1;0;None;1;7.928675;-67.5;7;Venezuela;7;0.7243628
6652764.0;Garage & Car Care;Car Accessories;2;36;36;3000;1;1;0;Unknown;1;5.309766;-66.401367;7;Venezuela;7;0.2344271
6905939.0;Motorcycle Parts;Performance & Non-auto;2;1;1;3000;1;1;0;Unknown;1;7.318882;-65.170898;7;Venezuela;7;0.6111744
6940872.0;Exterior Accessories;Car Accessories;4;30;30;3000;1;3;0;Known;1;7.928675;-67.5;7;Venezuela;7;0.29908243
6999117.0;Exterior Accessories;Car Accessories;1;0;0;3000;3;2;0;Unknown;1;7.928675;-67.5;7;Venezuela;7;0.72688764
7158461.0;Towing & Hitches;Car Accessories;5;4;4;3000;3;3;0;Unknown;1;7.928675;-67.5;7;Venezuela;7;0.73188806
